"Product_ID","Word","MeanFreq"
"HofChips","besten",6.22892034031136e-05
"HofChips","deutschen",0.000483281538326002
"HofChips","Anbauregionen",3.27682071305816e-08
"HofChips","Sauerrahm",2.5373545542785e-08
"HofChips","Schnittlauch",7.96460625897184e-08
"HofChips","ländlich",1.18221089125329e-06
"HofChips","rustikal",6.06492059971447e-08
"HofChips","gewürzt",2.67545703445836e-07
"HofChips","knusprig",5.47388199645275e-08
"HofChips","Kessel",3.04439694391025e-06
"HofChips","geröstet",1.6691625075736e-07
"HofChips","besten",6.22892034031136e-05
"HofChips","deutschen",0.000483281538326002
"HofChips","Anbauregionen",3.27682071305816e-08
"HofChips","Sauerrahm",2.5373545542785e-08
"HofChips","Schnittlauch",7.96460625897184e-08
"HofChips","arbeiten",5.80569525195762e-05
"HofChips","partnerschaftlich",4.21318730419717e-07
"HofChips","Landwirten",1.99261810547939e-06
"HofChips","Regionen",3.47612696792572e-05
"HofChips","Lüneburger",8.64505275194991e-07
"HofChips","Heide",4.47885607088163e-06
"HofChips","Oberpfalz",1.3060531670526e-06
"HofChips","Niederbayern",9.08757200642511e-07
"HofChips","zusammen",0.000167829618408332
"HofChips","ernten",1.501404346783e-06
"HofChips","beste",2.32943429476668e-05
"HofChips","Kartoffeln",6.82388521683334e-06
"HofChips","unsere",0.000177104574075456
"HofChips","lecker",1.25293024359354e-07
"HofChips","Kartoffeln",6.82388521683334e-06
"HofChips","sorgfältig",1.54925237372143e-05
"HofChips","gewaschen",1.4984137336433e-06
"HofChips","samt",1.0046585825288e-05
"HofChips","Schale",3.64189008618413e-06
"HofChips","dünne",3.01407211863936e-06
"HofChips","Scheiben",2.5333883986313e-06
"HofChips","geschnitten",2.26512670879053e-06
"HofChips","Kessel",3.04439694391025e-06
"HofChips","Sonnenblumenöl",7.68262693666984e-08
"HofChips","geröstet",1.6691625075736e-07
"HofChips","ländlich",1.18221089125329e-06
"HofChips","rustikal",6.06492059971447e-08
"HofChips","gewürzt",2.67545703445836e-07
"HofChips","dadurch",0.00019130124132454
"HofChips","bekommen",4.6067615132629e-05
"HofChips","unverwechselbaren",8.40092338127477e-07
"HofChips","Geschmack",1.14588409165403e-05
"HofChips","glutenfrei",6.91174163159676e-09
"HofChips","Kartoffelchips",4.12363079582819e-08
"HofChips","Schale",3.64189008618413e-06
"HofChips","geröstet",1.6691625075736e-07
"HofChips","Sauerrahm",2.5373545542785e-08
"HofChips","Schnittlauch",7.96460625897184e-08
"HofChips","Würzung",1.32628804241161e-08
