"Product_ID","Word","MeanFreq"
"Trafo","bio",8.12327703232833e-07
"Trafo","organic",1.05041258436148e-06
"Trafo","snacks",6.7013159240935e-09
"Trafo","bio",8.12327703232833e-07
"Trafo","organic",1.05041258436148e-06
"Trafo","potato",1.50954916544103e-07
"Trafo","chips",9.7106775700746e-08
"Trafo","natural",5.84862105950598e-06
"Trafo","natürlich",0.000122129323156172
"Trafo","lecker",1.25293024359354e-07
"Trafo","unsere",0.000177104574075456
"Trafo","Bio",1.99654813472568e-06
"Trafo","Kartoffel",1.61323670545663e-06
"Trafo","Chips",8.41402212177541e-07
"Trafo","unserem",6.5943588874684e-05
"Trafo","Familienbetrieb",7.07139279707578e-07
"Trafo","alter",2.15711202064599e-05
"Trafo","Tradition",8.16958222266399e-05
"Trafo","gebacken",5.24973946588498e-07
"Trafo","verwenden",2.91431107647382e-05
"Trafo","besten",6.22892034031136e-05
"Trafo","Kartoffelsorten",1.12887432044447e-07
"Trafo","fruchtbaren",5.26841686155134e-06
"Trafo","Boden",8.29692301090091e-05
"Trafo","biologisch",5.16486976095136e-06
"Trafo","angebaut",2.4011261879855e-06
"Trafo","dabei",0.000296061338778301
"Trafo","bevorzugen",3.79029303641546e-06
"Trafo","regionale",2.05005628617032e-05
"Trafo","Kartoffeln",6.82388521683334e-06
"Trafo","Niederlanden",1.02821641071029e-05
"Trafo","Deutschland",0.0004364790719895
"Trafo","verwenden",2.91431107647382e-05
"Trafo","100",0.000139882197787483
"Trafo","ungehärtetes",1.28537354823153e-09
"Trafo","biologisches",8.28821139944467e-07
"Trafo","Sonnenblumenöl",7.68262693666984e-08
"Trafo","bio",8.12327703232833e-07
"Trafo","organic",1.05041258436148e-06
"Trafo","snacks",6.7013159240935e-09
"Trafo","Kartoffelchips",4.12363079582819e-08
"Trafo","kontrolliert",1.13353735976947e-05
"Trafo","biologischem",3.77835845619018e-07
"Trafo","Anbau",6.65130170108744e-06
"Trafo","this",6.3999532190912e-05
"Trafo","product",2.51890573275709e-06
"Trafo","is",0.000208819135169498
"Trafo","gluten",4.02783526495208e-08
"Trafo","free",5.71498321691105e-06
