"Product_ID","Word","MeanFreq"
"ClarkysKesselChips","enjoy",5.65617221542552e-07
"ClarkysKesselChips","the",0.00129570927509614
"ClarkysKesselChips","taste",7.4369391744025e-07
"ClarkysKesselChips","Kessel",3.04439694391025e-06
"ClarkysKesselChips","Chips",8.41402212177541e-07
"ClarkysKesselChips","salt",4.18875197801575e-07
"ClarkysKesselChips","vinegar",1.22424312122024e-08
"ClarkysKesselChips","Geschmacksverstärker",2.04489206274431e-08
"ClarkysKesselChips","dicke",3.45822023337436e-06
"ClarkysKesselChips","Scheiben",2.5333883986313e-06
"ClarkysKesselChips","extra",4.24197477235903e-06
"ClarkysKesselChips","knusprig",5.47388199645275e-08
"ClarkysKesselChips","enjoy",5.65617221542552e-07
"ClarkysKesselChips","the",0.00129570927509614
"ClarkysKesselChips","taste",7.4369391744025e-07
"ClarkysKesselChips","Kessel",3.04439694391025e-06
"ClarkysKesselChips","chips",9.7106775700746e-08
"ClarkysKesselChips","salt",4.18875197801575e-07
"ClarkysKesselChips","vinegar",1.22424312122024e-08
"ClarkysKesselChips","Außergewöhnliche",4.18796437624704e-07
"ClarkysKesselChips","krosser",8.21633816142483e-10
"ClarkysKesselChips","Biss",2.0453721331577e-07
"ClarkysKesselChips","extra",4.24197477235903e-06
"ClarkysKesselChips","dicke",3.45822023337436e-06
"ClarkysKesselChips","Kartoffelscheiben",8.55845925988274e-09
"ClarkysKesselChips","niedrigen",1.45200548662344e-05
"ClarkysKesselChips","Temperaturen",6.84805247674535e-06
"ClarkysKesselChips","besonders",0.000307783344661545
"ClarkysKesselChips","lang",5.18438381860427e-05
"ClarkysKesselChips","geröstet",1.6691625075736e-07
"ClarkysKesselChips","raffinierten",8.86129052534836e-07
"ClarkysKesselChips","Würzung",1.32628804241161e-08
"ClarkysKesselChips","abgerundet",1.15345133460632e-06
"ClarkysKesselChips","Kartoffelchips",4.12363079582819e-08
"ClarkysKesselChips","Schale",3.64189008618413e-06
"ClarkysKesselChips","geröstet",1.6691625075736e-07
"ClarkysKesselChips","Salz",4.93178649807318e-06
"ClarkysKesselChips","Essig",6.28234993840445e-07
"ClarkysKesselChips","Geschmack",1.14588409165403e-05
"ClarkysKesselChips","Hefeextrakt",3.8263615296347e-08
