"Product_ID","Word","MeanFreq"
"CrustiCroc","Salz",4.93178649807318e-06
"CrustiCroc","Kartoffeln",6.82388521683334e-06
"CrustiCroc","Deutschland",0.0004364790719895
"CrustiCroc","verwendet",7.46092600613879e-05
"CrustiCroc","ausschließlich",7.77038285167425e-05
"CrustiCroc","erlesene",2.41959933812175e-07
"CrustiCroc","Kartoffeln",6.82388521683334e-06
"CrustiCroc","ständigen",2.22735656381924e-05
"CrustiCroc","Qualifikationskontrolle",1.64623055200126e-09
"CrustiCroc","unterliegen",1.63890505820191e-05
"CrustiCroc","feinen",5.02874046592725e-06
"CrustiCroc","Kartoffelscheiben",8.55845925988274e-09
"CrustiCroc","hochwertigen",1.87761308341117e-06
"CrustiCroc","High",6.69159710321056e-06
"CrustiCroc","Oleic",2.55574249056927e-09
"CrustiCroc","Sonnenblumenöl",7.68262693666984e-08
"CrustiCroc","ausgebacken",1.36449765495609e-08
"CrustiCroc","Natur",0.000198358376040085
"CrustiCroc","hohen",9.36177383630001e-05
"CrustiCroc","Anteil",0.000119902531781099
"CrustiCroc","ungesättigten",3.94516478928492e-07
"CrustiCroc","Fettsäuren",1.16885571296257e-06
"CrustiCroc","Kartoffelchips",4.12363079582819e-08
"CrustiCroc","Speisesalz",5.43424654128861e-08
