"Product_ID","Word","MeanFreq"
"GutUndGünstigKessel","gut",0.000183448688623138
"GutUndGünstigKessel","günstig",1.37760599655001e-05
"GutUndGünstigKessel","Kessel",3.04439694391025e-06
"GutUndGünstigKessel","Chips",8.41402212177541e-07
"GutUndGünstigKessel","knusprig",5.47388199645275e-08
"GutUndGünstigKessel","Kessel",3.04439694391025e-06
"GutUndGünstigKessel","frittiert",5.19011154721064e-09
"GutUndGünstigKessel","sea",2.83765704619882e-06
"GutUndGünstigKessel","salt",4.18875197801575e-07
"GutUndGünstigKessel","vinegar",1.22424312122024e-08
"GutUndGünstigKessel","extra",4.24197477235903e-06
"GutUndGünstigKessel","dicke",3.45822023337436e-06
"GutUndGünstigKessel","Scheiben",2.5333883986313e-06
"GutUndGünstigKessel","goldener",5.57324198878847e-07
"GutUndGünstigKessel","Preis",6.31453576307668e-05
"GutUndGünstigKessel","2017",1.49936986603008e-07
"GutUndGünstigKessel","gut",0.000183448688623138
"GutUndGünstigKessel","günstig",1.37760599655001e-05
"GutUndGünstigKessel","Kessel",3.04439694391025e-06
"GutUndGünstigKessel","Chips",8.41402212177541e-07
"GutUndGünstigKessel","sea",2.83765704619882e-06
"GutUndGünstigKessel","salt",4.18875197801575e-07
"GutUndGünstigKessel","vinegar",1.22424312122024e-08
"GutUndGünstigKessel","Außergewöhnliche",4.18796437624704e-07
"GutUndGünstigKessel","gut",0.000183448688623138
"GutUndGünstigKessel","günstig",1.37760599655001e-05
"GutUndGünstigKessel","besonders",0.000307783344661545
"GutUndGünstigKessel","krosser",8.21633816142483e-10
"GutUndGünstigKessel","Biss",2.0453721331577e-07
"GutUndGünstigKessel","begeistert",6.59625072053878e-06
"GutUndGünstigKessel","extra",4.24197477235903e-06
"GutUndGünstigKessel","dicke",3.45822023337436e-06
"GutUndGünstigKessel","Kartoffelscheiben",8.55845925988274e-09
"GutUndGünstigKessel","niedrigen",1.45200548662344e-05
"GutUndGünstigKessel","Temperaturen",6.84805247674535e-06
"GutUndGünstigKessel","besonders",0.000307783344661545
"GutUndGünstigKessel","lang",5.18438381860427e-05
"GutUndGünstigKessel","frittiert",5.19011154721064e-09
"GutUndGünstigKessel","wunderbar",3.35828003106947e-06
"GutUndGünstigKessel","knusprig",5.47388199645275e-08
"GutUndGünstigKessel","zusammen",0.000167829618408332
"GutUndGünstigKessel","raffinierten",8.86129052534836e-07
"GutUndGünstigKessel","Würzung",1.32628804241161e-08
"GutUndGünstigKessel","entsteht",5.22110594129409e-05
"GutUndGünstigKessel","intensives",1.3097973944488e-06
"GutUndGünstigKessel","knuspriges",7.98270163331666e-09
"GutUndGünstigKessel","Geschmackserlebnis",1.36612212539979e-08
"GutUndGünstigKessel","Hefeextrakt",3.8263615296347e-08
"GutUndGünstigKessel","Kartoffelchips",4.12363079582819e-08
"GutUndGünstigKessel","Schale",3.64189008618413e-06
"GutUndGünstigKessel","geröstet",1.6691625075736e-07
"GutUndGünstigKessel","Meersalz",5.36636479159533e-08
"GutUndGünstigKessel","Essig",6.28234993840445e-07
"GutUndGünstigKessel","Geschmack",1.14588409165403e-05
"GutUndGünstigKessel","Kessel",3.04439694391025e-06
"GutUndGünstigKessel","frittiert",5.19011154721064e-09
"GutUndGünstigKessel","extra",4.24197477235903e-06
"GutUndGünstigKessel","knusprig",5.47388199645275e-08
"GutUndGünstigKessel","dicke",3.45822023337436e-06
"GutUndGünstigKessel","Scheiben",2.5333883986313e-06
