"Product_ID","Word","MeanFreq"
"Chio","red",2.4753330143373e-06
"Chio","Paprika",3.12170208860624e-07
"Chio","Chips",8.41402212177541e-07
"Chio","reinem",1.86026996168465e-06
"Chio","Sonnenblumenöl",7.68262693666984e-08
"Chio","ausgewählte",6.27878246238481e-06
"Chio","Gewürze",7.64056483212561e-07
"Chio","Qualitätsversprechen",1.43216370164807e-08
"Chio","Premium",2.70849595519486e-07
"Chio","Genuss",1.85328912809105e-06
"Chio","beste",2.32943429476668e-05
"Chio","Zutaten",1.26206172894186e-06
"Chio","Zusatzstoffe",4.10640771128342e-07
"Chio","künstliche",7.19870507747085e-06
"Chio","Farbstoffe",9.07689909002195e-07
"Chio","beste",2.32943429476668e-05
"Chio","Kartoffeln",6.82388521683334e-06
"Chio","kontrolliertem",9.8294235647941e-08
"Chio","Anbau",6.65130170108744e-06
"Chio","reines",5.30581418142309e-06
"Chio","Sonnenblumenöl",7.68262693666984e-08
"Chio","unvergleichliche",7.73633456980951e-07
"Chio","einzigartigen",2.83550666805449e-06
"Chio","Geschmack",1.14588409165403e-05
"Chio","Vegetarier",2.51505527992553e-07
"Chio","geeignet",4.35221134574532e-05
"Chio","glutenfrei",6.91174163159676e-09
"Chio","Kartoffelchips",4.12363079582819e-08
"Chio","Paprika",3.12170208860624e-07
"Chio","Geschmack",1.14588409165403e-05
