"Product_ID","Word","MeanFreq"
"KrosseKerle","seit",0.000337693903870861
"KrosseKerle","2010",2.60446375043132e-06
"KrosseKerle","Salz",4.93178649807318e-06
"KrosseKerle","Pfeffer",1.61246683742112e-06
"KrosseKerle","Herz",3.03150372069825e-05
"KrosseKerle","Verstand",2.03866271535946e-05
"KrosseKerle","Landwirt",3.8275723841407e-06
"KrosseKerle","hergestellt",2.81477603318836e-05
"KrosseKerle","glutenfrei",6.91174163159676e-09
"KrosseKerle","Vegetarier",2.51505527992553e-07
"KrosseKerle","geeignet",4.35221134574532e-05
"KrosseKerle","Cousins",4.05420368798896e-07
"KrosseKerle","Landwirte",8.43383495523476e-06
"KrosseKerle","Leidenschaft",1.12283803699416e-05
"KrosseKerle","ganz",0.00039470412996842
"KrosseKerle","besonderen",8.79166533275078e-05
"KrosseKerle","Liebe",8.96076760844231e-05
"KrosseKerle","Kartoffeln",6.82388521683334e-06
"KrosseKerle","eigener",4.37759550661621e-05
"KrosseKerle","Produktion",0.000132461550146791
"KrosseKerle","Schritt",7.71376299046478e-05
"KrosseKerle","Schritt",7.71376299046478e-05
"KrosseKerle","direkt",7.45443659281831e-05
"KrosseKerle","familieneigenen",1.37678995008647e-07
"KrosseKerle","hergestellt",2.81477603318836e-05
"KrosseKerle","dass",0.000631844733353797
"KrosseKerle","Kartoffeln",6.82388521683334e-06
"KrosseKerle","dabei",0.000296061338778301
"KrosseKerle","eigenem",1.14969750410504e-05
"KrosseKerle","Anbau",6.65130170108744e-06
"KrosseKerle","stammen",2.02622502251892e-05
"KrosseKerle","Ehrensache",2.84289492472874e-07
"KrosseKerle","schließlich",0.000162591392097036
"KrosseKerle","herrscht",1.97955930564739e-05
"KrosseKerle","Hof",2.70030100984003e-05
"KrosseKerle","Reiseverbot",4.54143928271921e-08
"KrosseKerle","zumindest",9.50412561037141e-05
"KrosseKerle","Kartoffeln",6.82388521683334e-06
"KrosseKerle","kommen",0.000200555885929009
"KrosseKerle","Traktor",1.07034879308897e-06
"KrosseKerle","fahren",1.66091124720765e-05
"KrosseKerle","Acker",3.80346325481678e-06
"KrosseKerle","Hof",2.70030100984003e-05
"KrosseKerle","gut",0.000183448688623138
"KrosseKerle","einfach",0.000107390578080875
"KrosseKerle","direkt",7.45443659281831e-05
"KrosseKerle","hergestellt",2.81477603318836e-05
"KrosseKerle","Produktion",0.000132461550146791
"KrosseKerle","stehen",0.000195533299769959
"KrosseKerle","Sicherheit",0.000109111948377592
"KrosseKerle","Gesundheit",2.93270724090251e-05
"KrosseKerle","Menschen",0.000568001687798112
"KrosseKerle","Umwelt",6.18534023124615e-05
"KrosseKerle","sowie",0.000497726921344663
"KrosseKerle","Schutz",7.18371751148733e-05
"KrosseKerle","natürlichen",4.62755758345772e-05
"KrosseKerle","Ressourcen",2.95184377724098e-05
"KrosseKerle","oberster",2.16512871788611e-06
"KrosseKerle","Stelle",0.000172782010258434
"KrosseKerle","unsere",0.000177104574075456
"KrosseKerle","Erfahrung",0.000111093833687576
"KrosseKerle","Kartoffelanbau",2.08987174159249e-07
"KrosseKerle","3",0.000576258089286296
"KrosseKerle","Generation",4.56657275146402e-05
"KrosseKerle","garantieren",9.54873163928435e-06
"KrosseKerle","beste",2.32943429476668e-05
"KrosseKerle","Qualität",7.0789283151089e-05
"KrosseKerle","Kartoffelchips",4.12363079582819e-08
"KrosseKerle","Schale",3.64189008618413e-06
"KrosseKerle","geröstet",1.6691625075736e-07
"KrosseKerle","Salz",4.93178649807318e-06
"KrosseKerle","Pfeffer",1.61246683742112e-06
