"Product_ID","Word","MeanFreq"
"Lays","Hot",6.79365400719612e-07
"Lays","Spicy",1.84211634170868e-09
"Lays","Nr",1.30998342966875e-05
"Lays","1",0.0015230453394019
"Lays","Chips",8.41402212177541e-07
"Lays","Marke",8.88365052167084e-06
"Lays","Welt",0.00041830548415144
"Lays","großartig",1.98120306520586e-06
"Lays","schmeckenden",6.39951397970329e-08
"Lays","Chips",8.41402212177541e-07
"Lays","fantastisches",2.72808878425859e-08
"Lays","Geschmackserlebnis",1.36612212539979e-08
"Lays","Herstellung",4.50939363128536e-05
"Lays","unserer",0.000224580780689794
"Lays","Chips",8.41402212177541e-07
"Lays","gehen",0.000127911663046519
"Lays","sorgfältig",1.54925237372143e-05
"Lays","wählen",2.69343254246183e-05
"Lays","besten",6.22892034031136e-05
"Lays","Zutaten",1.26206172894186e-06
"Lays","backen",5.28075366692712e-07
"Lays","schonend",5.93017388449088e-07
"Lays","besondere",9.99157868141839e-05
"Lays","Knusprigkeit",3.28641584813984e-09
"Lays","würzen",1.48860915925115e-07
"Lays","breiten",2.70961247116646e-05
"Lays","Vielfalt",3.02927060539775e-05
"Lays","klassischen",4.07291240235838e-05
"Lays","intensiveren",1.44223812520468e-06
"Lays","überraschenden",2.66156341878425e-06
"Lays","Geschmacksrichtungen",2.00409677511039e-07
"Lays","Chips",8.41402212177541e-07
"Lays","perfekt",3.40436098973833e-06
"Lays","Freunden",1.60963162436445e-05
"Lays","Familie",0.000116934872371632
"Lays","teilen",1.35799920689686e-05
"Lays","Chips",8.41402212177541e-07
"Lays","perfekte",2.00692079763741e-06
"Lays","Balance",5.6434551604103e-06
"Lays","Knusprigkeit",3.28641584813984e-09
"Lays","leckerem",5.4627268248256e-09
"Lays","Geschmack",1.14588409165403e-05
"Lays","Nr",1.30998342966875e-05
"Lays","1",0.0015230453394019
"Lays","Chips",8.41402212177541e-07
"Lays","Marke",8.88365052167084e-06
"Lays","Welt",0.00041830548415144
"Lays","Kartoffelchips",4.12363079582819e-08
"Lays","scharf",1.81629161446689e-05
"Lays","gewürzt",2.67545703445836e-07
