"Product_ID","Word","MeanFreq"
"24Salz","Salz",5.14545513397024e-06
"24Salz","Kartoffeln",4.37649123341544e-06
"24Salz","Deutschland",0.000407632760470733
"24Salz","verwendet",0.000119299053039867
"24Salz","ausschließlich",8.27369658509269e-05
"24Salz","erlesene",2.10774622644294e-07
"24Salz","Kartoffeln",4.37649123341544e-06
"24Salz","ständigen",1.5245196664182e-05
"24Salz","Qualifikationskontrolle",9.5514551823328e-10
"24Salz","unterliegen",2.18389986912371e-05
"24Salz","feinen",5.05939715367276e-06
"24Salz","Kartoffelscheiben",1.81477646243877e-08
"24Salz","hochwertigen",2.59177863881632e-06
"24Salz","High",1.24793186841998e-05
"24Salz","Oleic",4.41930381178679e-09
"24Salz","Sonnenblumenöl",1.0863067601008e-07
"24Salz","ausgebacken",2.258155173962e-08
"24Salz","Natur",0.000130328662635293
"24Salz","hohen",0.000105725735920714
"24Salz","Anteil",0.000110405686427839
"24Salz","ungesättigten",3.79237533820742e-07
"24Salz","Fettsäuren",1.91973924756894e-06
"24Salz","Kartoffelchips",1.46123653621544e-07
"24Salz","Speisesalz",8.71464926888166e-08
