"Product_ID","Word","MeanFreq"
"40besten","besten",6.71734123898204e-05
"40besten","Anbaugebieten",7.77091599957203e-08
"40besten","Kartoffelchips",1.46123653621544e-07
"40besten","schonend",6.54876430417062e-07
"40besten","Schale",3.51676112586574e-06
"40besten","gebacken",8.13558983736584e-07
"40besten","Meersalz",1.36971202380209e-07
"40besten","unsere",0.000130596454255283
"40besten","knusprigen",4.92542984176225e-08
"40besten","Kartoffelchips",1.46123653621544e-07
"40besten","verwenden",5.43856149306521e-05
"40besten","feinste",5.06985173842622e-07
"40besten","Kartoffelsorten",1.85612512026978e-08
"40besten","kontrolliert",1.59706651174929e-05
"40besten","biologischem",4.18783002942291e-07
"40besten","Anbau",3.42001931130653e-06
"40besten","hochwertigem",1.97645100286081e-07
"40besten","kaltgepressten",4.44783543329663e-09
"40besten","High",1.24793186841998e-05
"40besten","Oleic",4.41930381178679e-09
"40besten","Sonnenblumenöl",1.0863067601008e-07
"40besten","Natur",0.000130328662635293
"40besten","reich",9.98945051833289e-06
"40besten","einfach",0.000170045619597659
"40besten","ungesättigten",3.79237533820742e-07
"40besten","Fettsäuren",1.91973924756894e-06
"40besten","Chips",2.79377741208009e-06
"40besten","schonend",6.54876430417062e-07
"40besten","Schale",3.51676112586574e-06
"40besten","gebacken",8.13558983736584e-07
"40besten","verfeinert",2.07571235932846e-06
"40besten","Prise",6.56302148627219e-07
"40besten","Meersalz",1.36971202380209e-07
"40besten","knuspriger",1.69503211466804e-08
"40besten","kontrolliert",1.59706651174929e-05
"40besten","biologischem",4.18783002942291e-07
"40besten","Anbau",3.42001931130653e-06
"40besten","Kartoffelchips",1.46123653621544e-07
"40besten","Meersalz",1.36971202380209e-07
