"Product_ID","Word","MeanFreq"
"62gut","gut",0.000268354473519139
"62gut","günstig",9.47071157497703e-06
"62gut","Kessel",2.56841076406999e-06
"62gut","Chips",2.79377741208009e-06
"62gut","knusprig",1.36671836514779e-07
"62gut","Kessel",2.56841076406999e-06
"62gut","frittiert",3.21185247287303e-08
"62gut","sea",1.04561809166626e-06
"62gut","salt",1.49160708673435e-07
"62gut","vinegar",8.11171263492838e-09
"62gut","extra",6.47351794214046e-06
"62gut","dicke",4.43997350885184e-06
"62gut","Scheiben",3.0735619702682e-06
"62gut","goldener",5.4363690082937e-07
"62gut","Preis",7.15483256499283e-05
"62gut","2017",4.51443426641163e-07
"62gut","gut",0.000268354473519139
"62gut","günstig",9.47071157497703e-06
"62gut","Kessel",2.56841076406999e-06
"62gut","Chips",2.79377741208009e-06
"62gut","sea",1.04561809166626e-06
"62gut","salt",1.49160708673435e-07
"62gut","vinegar",8.11171263492838e-09
"62gut","Außergewöhnliche",5.34313471689529e-07
"62gut","gut",0.000268354473519139
"62gut","günstig",9.47071157497703e-06
"62gut","besonders",0.000241139445279259
"62gut","krosser",6.41518893562676e-10
"62gut","Biss",7.30075072397085e-07
"62gut","begeistert",9.51871470533661e-06
"62gut","extra",6.47351794214046e-06
"62gut","dicke",4.43997350885184e-06
"62gut","Kartoffelscheiben",1.81477646243877e-08
"62gut","niedrigen",1.54470185407263e-05
"62gut","Temperaturen",6.01821329837549e-06
"62gut","besonders",0.000241139445279259
"62gut","lang",6.35016367596108e-05
"62gut","frittiert",3.21185247287303e-08
"62gut","wunderbar",5.24546248925617e-06
"62gut","knusprig",1.36671836514779e-07
"62gut","zusammen",0.000173447486304212
"62gut","raffinierten",6.29386875061755e-07
"62gut","Würzung",1.08487587802131e-08
"62gut","entsteht",6.91040258971043e-05
"62gut","intensives",1.68729434335546e-06
"62gut","knuspriges",1.72639476048175e-08
"62gut","Geschmackserlebnis",4.58469830988406e-08
"62gut","Hefeextrakt",3.53831817179184e-08
"62gut","Kartoffelchips",1.46123653621544e-07
"62gut","Schale",3.51676112586574e-06
"62gut","geröstet",1.62532536762683e-07
"62gut","Meersalz",1.36971202380209e-07
"62gut","Essig",8.96714141163102e-07
"62gut","Geschmack",1.14110548565804e-05
"62gut","Kessel",2.56841076406999e-06
"62gut","frittiert",3.21185247287303e-08
"62gut","extra",6.47351794214046e-06
"62gut","knusprig",1.36671836514779e-07
"62gut","dicke",4.43997350885184e-06
"62gut","Scheiben",3.0735619702682e-06
